filename,document_type,writing_type
PT-TT-SNI-DGE-1-8197_m0132.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0133.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0134.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0135.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0136.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0137.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0138.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0139.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0140.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0141.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0142.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0143.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0144.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0145.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0146.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0147.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0148.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0149.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0150.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0151.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0152.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0153.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0154.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0155.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0156.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0157.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0158.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0159.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0160.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0161.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0162.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0163.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0164.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0165.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0166.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0167.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0168.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0169.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0170.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0171.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0172.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0173.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0174.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0175.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0176.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0177.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0178.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0179.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0180.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0181.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0182.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0183.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0184.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0185.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0186.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0187.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0188.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0189.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0190.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0191.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0192.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0193.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0194.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0195.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8197_m0196.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0001.TIF,theatre_cover,typewritten
PT-TT-SNI-DGE-1-8273_m0002.TIF,theatre_cover,typewritten
PT-TT-SNI-DGE-1-8273_m0003.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0004.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0005.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0006.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0007.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0008.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0009.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0010.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0011.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0012.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0013.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0014.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0015.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0016.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0017.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0018.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0019.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0020.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0021.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0022.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0023.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0024.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0025.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0026.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0027.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0028.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0029.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0030.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0031.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0032.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0033.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0034.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0035.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0036.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0037.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0038.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0039.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0040.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0041.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0042.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0043.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0044.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0045.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0046.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0047.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0048.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0049.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0050.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0051.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0052.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0053.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0054.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0055.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0056.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0057.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0058.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0059.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0060.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0061.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0062.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0063.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0064.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0065.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0066.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0067.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0068.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0069.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0070.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0071.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0072.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0073.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0074.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0075.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0076.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0077.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0078.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0079.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0080.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0081.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0082.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0083.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0084.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0085.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0086.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0087.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0088.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0089.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0090.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0091.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0092.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0093.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0094.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0095.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0096.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0097.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0098.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0099.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0100.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0101.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0102.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0103.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0104.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0105.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0106.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0107.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0108.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0109.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0110.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0111.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0112.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0113.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0114.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0115.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0116.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0117.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0118.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0119.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0120.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0121.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0122.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0123.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0124.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0125.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0126.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0127.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0128.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0129.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0130.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0131.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0132.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0133.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0134.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0135.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0136.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0137.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0138.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0139.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0140.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0141.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0142.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0143.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0144.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0145.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0146.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0147.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0148.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0149.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0150.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0151.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0152.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0153.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0154.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0155.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0156.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0157.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0158.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0159.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0160.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0161.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0162.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0163.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0164.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0165.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0166.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0167.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0168.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0169.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0170.TIF,theatre_content,typewritten
PT-TT-SNI-DGE-1-8273_m0171.TIF,theatre_content,handwritten
PT-TT-SNI-DGE-1-874-A_m0001.tif,theatre_cover,typewritten
PT-TT-SNI-DGE-1-874-A_m0002.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0003.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0004.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0005.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0006.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0007.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0008.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0009.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0010.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0011.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0012.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0013.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0014.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0015.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0016.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0017.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0018.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0019.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0020.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0021.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0022.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0023.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0024.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0025.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0026.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0027.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0028.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0029.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0030.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0031.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0032.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0033.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0034.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0035.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0036.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0037.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0038.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0039.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0040.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0041.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0042.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0043.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0044.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0045.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0046.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0047.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0048.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0049.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0050.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0051.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0052.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0053.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0054.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0055.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0056.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0057.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0058.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0059.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0060.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0061.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0062.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0063.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0064.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0065.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0066.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0067.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0068.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0069.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0070.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0071.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0072.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0073.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0074.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-874-A_m0075.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0001.tif,,typewritten
PT-TT-SNI-DGE-1-3919_m0002.tif,,blank
PT-TT-SNI-DGE-1-3919_m0003.tif,letter,typewritten
PT-TT-SNI-DGE-1-3919_m0004.tif,,blank
PT-TT-SNI-DGE-1-3919_m0005.tif,letter,handwritten
PT-TT-SNI-DGE-1-3919_m0006.tif,,blank
PT-TT-SNI-DGE-1-3919_m0007.tif,process_cover,typewritten
PT-TT-SNI-DGE-1-3919_m0008.tif,process_cover,typewritten
PT-TT-SNI-DGE-1-3919_m0009.tif,theatre_cover,typewritten
PT-TT-SNI-DGE-1-3919_m0010.tif,,blank
PT-TT-SNI-DGE-1-3919_m0011.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0012.tif,,blank
PT-TT-SNI-DGE-1-3919_m0013.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0014.tif,,blank
PT-TT-SNI-DGE-1-3919_m0015.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0016.tif,,blank
PT-TT-SNI-DGE-1-3919_m0017.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0018.tif,,blank
PT-TT-SNI-DGE-1-3919_m0019.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0020.tif,,blank
PT-TT-SNI-DGE-1-3919_m0021.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0022.tif,,blank
PT-TT-SNI-DGE-1-3919_m0023.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0024.tif,,blank
PT-TT-SNI-DGE-1-3919_m0025.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0026.tif,,blank
PT-TT-SNI-DGE-1-3919_m0027.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0028.tif,,blank
PT-TT-SNI-DGE-1-3919_m0029.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0030.tif,,blank
PT-TT-SNI-DGE-1-3919_m0031.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0032.tif,,blank
PT-TT-SNI-DGE-1-3919_m0033.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0034.tif,,blank
PT-TT-SNI-DGE-1-3919_m0035.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0036.tif,,blank
PT-TT-SNI-DGE-1-3919_m0037.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0038.tif,,blank
PT-TT-SNI-DGE-1-3919_m0039.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0040.tif,,blank
PT-TT-SNI-DGE-1-3919_m0041.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0042.tif,,blank
PT-TT-SNI-DGE-1-3919_m0043.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0044.tif,,blank
PT-TT-SNI-DGE-1-3919_m0045.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0046.tif,,blank
PT-TT-SNI-DGE-1-3919_m0047.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0048.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0049.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0050.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0051.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0052.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0053.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0054.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0055.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0056.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0057.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0058.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0059.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0060.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0061.tif,theatre_content,typewritten
PT-TT-SNI-DGE-1-3919_m0062.tif,theatre_content,blank
PT-TT-SNI-DGE-1-3919_m0063.tif,theatre_content,typewritten
